date,series,value
2019-10-02,TP.DK.EUR.A,6.1817
2019-10-03,TP.DK.EUR.A,6.2547
2019-10-04,TP.DK.EUR.A,6.2265
2019-10-05,TP.DK.EUR.A,
2019-10-06,TP.DK.EUR.A,
2019-10-07,TP.DK.EUR.A,6.2454
2019-10-08,TP.DK.EUR.A,6.294
2019-10-09,TP.DK.EUR.A,6.3897
2019-10-10,TP.DK.EUR.A,6.3974
2019-10-11,TP.DK.EUR.A,6.4694
2019-10-12,TP.DK.EUR.A,
2019-10-13,TP.DK.EUR.A,
2019-10-14,TP.DK.EUR.A,6.4405
2019-10-15,TP.DK.EUR.A,6.5174
2019-10-16,TP.DK.EUR.A,6.4888
2019-10-17,TP.DK.EUR.A,6.5012
2019-10-18,TP.DK.EUR.A,6.5255
2019-10-19,TP.DK.EUR.A,
2019-10-20,TP.DK.EUR.A,
2019-10-21,TP.DK.EUR.A,6.4202
2019-10-22,TP.DK.EUR.A,6.4894
2019-10-23,TP.DK.EUR.A,6.4969
2019-10-24,TP.DK.EUR.A,6.4158
2019-10-25,TP.DK.EUR.A,6.392
2019-10-26,TP.DK.EUR.A,
2019-10-27,TP.DK.EUR.A,
2019-10-28,TP.DK.EUR.A,6.3996
2019-10-29,TP.DK.EUR.A,
2019-10-30,TP.DK.EUR.A,6.3996
2019-10-31,TP.DK.EUR.A,6.3772
2019-11-01,TP.DK.EUR.A,6.3715
2019-11-02,TP.DK.EUR.A,
2019-11-03,TP.DK.EUR.A,
2019-11-04,TP.DK.EUR.A,6.3803
2019-11-05,TP.DK.EUR.A,6.3458
2019-11-06,TP.DK.EUR.A,6.374
2019-11-07,TP.DK.EUR.A,6.3714
2019-11-08,TP.DK.EUR.A,6.3547
2019-11-09,TP.DK.EUR.A,
2019-11-10,TP.DK.EUR.A,
2019-11-11,TP.DK.EUR.A,6.3412
2019-11-12,TP.DK.EUR.A,6.3641
2019-11-13,TP.DK.EUR.A,6.3586
2019-11-14,TP.DK.EUR.A,6.3395
2019-11-15,TP.DK.EUR.A,6.333
2019-11-16,TP.DK.EUR.A,
2019-11-17,TP.DK.EUR.A,
2019-11-18,TP.DK.EUR.A,6.3352
2019-11-19,TP.DK.EUR.A,6.3378
2019-11-20,TP.DK.EUR.A,6.3279
2019-11-21,TP.DK.EUR.A,6.3027
2019-11-22,TP.DK.EUR.A,6.3047
2019-11-23,TP.DK.EUR.A,
2019-11-24,TP.DK.EUR.A,
2019-11-25,TP.DK.EUR.A,6.2979
2019-11-26,TP.DK.EUR.A,6.3026
2019-11-27,TP.DK.EUR.A,6.3214
2019-11-28,TP.DK.EUR.A,6.333
2019-11-29,TP.DK.EUR.A,6.3396
2019-11-30,TP.DK.EUR.A,
2019-12-01,TP.DK.EUR.A,
2019-12-02,TP.DK.EUR.A,6.3175
2019-12-03,TP.DK.EUR.A,6.3246
2019-12-04,TP.DK.EUR.A,6.3552
2019-12-05,TP.DK.EUR.A,6.3529
2019-12-06,TP.DK.EUR.A,6.3738
2019-12-07,TP.DK.EUR.A,
2019-12-08,TP.DK.EUR.A,
2019-12-09,TP.DK.EUR.A,6.3805
2019-12-10,TP.DK.EUR.A,6.4083
2019-12-11,TP.DK.EUR.A,6.4218
2019-12-12,TP.DK.EUR.A,6.4267
2019-12-13,TP.DK.EUR.A,6.4434
2019-12-14,TP.DK.EUR.A,
2019-12-15,TP.DK.EUR.A,
2019-12-16,TP.DK.EUR.A,6.4503
2019-12-17,TP.DK.EUR.A,6.4993
2019-12-18,TP.DK.EUR.A,6.529
2019-12-19,TP.DK.EUR.A,6.5671
2019-12-20,TP.DK.EUR.A,6.5963
2019-12-21,TP.DK.EUR.A,
2019-12-22,TP.DK.EUR.A,
2019-12-23,TP.DK.EUR.A,6.5704
2019-12-24,TP.DK.EUR.A,6.5714
2019-12-25,TP.DK.EUR.A,6.5773
2019-12-26,TP.DK.EUR.A,6.5755
2019-12-27,TP.DK.EUR.A,6.5759
2019-12-28,TP.DK.EUR.A,
2019-12-29,TP.DK.EUR.A,
2019-12-30,TP.DK.EUR.A,6.6117
2019-12-31,TP.DK.EUR.A,6.6506
2020-01-01,TP.DK.EUR.A,
2020-01-02,TP.DK.EUR.A,6.6621
2020-01-03,TP.DK.EUR.A,6.663
2020-01-04,TP.DK.EUR.A,
2020-01-05,TP.DK.EUR.A,
2020-01-06,TP.DK.EUR.A,6.6464
2020-01-07,TP.DK.EUR.A,6.6718
2020-01-08,TP.DK.EUR.A,6.6628
2020-01-09,TP.DK.EUR.A,6.6355
2020-01-10,TP.DK.EUR.A,6.5336
2020-01-11,TP.DK.EUR.A,
2020-01-12,TP.DK.EUR.A,
2020-01-13,TP.DK.EUR.A,6.517
2020-01-14,TP.DK.EUR.A,6.5096
2020-01-15,TP.DK.EUR.A,6.5495
2020-01-16,TP.DK.EUR.A,6.5504
2020-01-17,TP.DK.EUR.A,6.5458
2020-01-18,TP.DK.EUR.A,
2020-01-19,TP.DK.EUR.A,
2020-01-20,TP.DK.EUR.A,6.5172
2020-01-21,TP.DK.EUR.A,6.5412
2020-01-22,TP.DK.EUR.A,6.568
2020-01-23,TP.DK.EUR.A,6.5723
2020-01-24,TP.DK.EUR.A,6.5585
2020-01-25,TP.DK.EUR.A,
2020-01-26,TP.DK.EUR.A,
2020-01-27,TP.DK.EUR.A,6.5473
2020-01-28,TP.DK.EUR.A,6.5471
2020-01-29,TP.DK.EUR.A,6.5369
2020-01-30,TP.DK.EUR.A,6.5371
2020-01-31,TP.DK.EUR.A,6.5782
2020-02-01,TP.DK.EUR.A,
2020-02-02,TP.DK.EUR.A,
2020-02-03,TP.DK.EUR.A,6.5864
2020-02-04,TP.DK.EUR.A,6.6154
2020-02-05,TP.DK.EUR.A,6.6017
2020-02-06,TP.DK.EUR.A,6.5918
2020-02-07,TP.DK.EUR.A,6.5761
2020-02-08,TP.DK.EUR.A,
2020-02-09,TP.DK.EUR.A,
2020-02-10,TP.DK.EUR.A,6.5518
2020-02-11,TP.DK.EUR.A,6.5644
2020-02-12,TP.DK.EUR.A,6.5777
2020-02-13,TP.DK.EUR.A,6.5729
2020-02-14,TP.DK.EUR.A,6.5754
2020-02-15,TP.DK.EUR.A,
2020-02-16,TP.DK.EUR.A,
2020-02-17,TP.DK.EUR.A,6.555
2020-02-18,TP.DK.EUR.A,6.5435
2020-02-19,TP.DK.EUR.A,6.5596
2020-02-20,TP.DK.EUR.A,6.5428
2020-02-21,TP.DK.EUR.A,6.5654
2020-02-22,TP.DK.EUR.A,
2020-02-23,TP.DK.EUR.A,
2020-02-24,TP.DK.EUR.A,6.5922
2020-02-25,TP.DK.EUR.A,6.6409
2020-02-26,TP.DK.EUR.A,6.6416
2020-02-27,TP.DK.EUR.A,6.689
2020-02-28,TP.DK.EUR.A,6.7344
2020-02-29,TP.DK.EUR.A,
2020-03-01,TP.DK.EUR.A,
2020-03-02,TP.DK.EUR.A,6.8592
2020-03-03,TP.DK.EUR.A,6.8903
2020-03-04,TP.DK.EUR.A,6.8889
2020-03-05,TP.DK.EUR.A,6.7927
2020-03-06,TP.DK.EUR.A,6.778
2020-03-07,TP.DK.EUR.A,
2020-03-08,TP.DK.EUR.A,
2020-03-09,TP.DK.EUR.A,6.8604
2020-03-10,TP.DK.EUR.A,6.9735
2020-03-11,TP.DK.EUR.A,6.9455
2020-03-12,TP.DK.EUR.A,6.9669
2020-03-13,TP.DK.EUR.A,7.0139
2020-03-14,TP.DK.EUR.A,
2020-03-15,TP.DK.EUR.A,
2020-03-16,TP.DK.EUR.A,7.0099
2020-03-17,TP.DK.EUR.A,7.1143
2020-03-18,TP.DK.EUR.A,7.1564
2020-03-19,TP.DK.EUR.A,7.0871
2020-03-20,TP.DK.EUR.A,7.055
2020-03-21,TP.DK.EUR.A,
2020-03-22,TP.DK.EUR.A,
2020-03-23,TP.DK.EUR.A,6.9737
2020-03-24,TP.DK.EUR.A,7.0484
2020-03-25,TP.DK.EUR.A,7.0455
2020-03-26,TP.DK.EUR.A,6.9271
2020-03-27,TP.DK.EUR.A,7.061
2020-03-28,TP.DK.EUR.A,
2020-03-29,TP.DK.EUR.A,
2020-03-30,TP.DK.EUR.A,7.0896
2020-03-31,TP.DK.EUR.A,7.215
2020-04-01,TP.DK.EUR.A,7.2107
2020-04-02,TP.DK.EUR.A,7.2756
2020-04-03,TP.DK.EUR.A,7.2849
2020-04-04,TP.DK.EUR.A,
2020-04-05,TP.DK.EUR.A,
2020-04-06,TP.DK.EUR.A,7.2279
2020-04-07,TP.DK.EUR.A,7.299
2020-04-08,TP.DK.EUR.A,7.3253
2020-04-09,TP.DK.EUR.A,7.3544
2020-04-10,TP.DK.EUR.A,7.3235
2020-04-11,TP.DK.EUR.A,
2020-04-12,TP.DK.EUR.A,
2020-04-13,TP.DK.EUR.A,7.3176
2020-04-14,TP.DK.EUR.A,7.3954
2020-04-15,TP.DK.EUR.A,7.4118
2020-04-16,TP.DK.EUR.A,7.4871
2020-04-17,TP.DK.EUR.A,7.5145
2020-04-18,TP.DK.EUR.A,
2020-04-19,TP.DK.EUR.A,
2020-04-20,TP.DK.EUR.A,7.4906
2020-04-21,TP.DK.EUR.A,7.5077
2020-04-22,TP.DK.EUR.A,7.5398
2020-04-23,TP.DK.EUR.A,
2020-04-24,TP.DK.EUR.A,7.5729
2020-04-25,TP.DK.EUR.A,
2020-04-26,TP.DK.EUR.A,
2020-04-27,TP.DK.EUR.A,7.4903
2020-04-28,TP.DK.EUR.A,7.559
2020-04-29,TP.DK.EUR.A,7.5877
2020-04-30,TP.DK.EUR.A,7.5764
2020-05-01,TP.DK.EUR.A,
2020-05-02,TP.DK.EUR.A,
2020-05-03,TP.DK.EUR.A,
2020-05-04,TP.DK.EUR.A,7.5827
2020-05-05,TP.DK.EUR.A,7.6739
2020-05-06,TP.DK.EUR.A,7.6624
2020-05-07,TP.DK.EUR.A,7.7112
2020-05-08,TP.DK.EUR.A,7.7944
2020-05-09,TP.DK.EUR.A,
2020-05-10,TP.DK.EUR.A,
2020-05-11,TP.DK.EUR.A,7.6894
2020-05-12,TP.DK.EUR.A,7.6509
2020-05-13,TP.DK.EUR.A,7.5922
2020-05-14,TP.DK.EUR.A,7.5735
2020-05-15,TP.DK.EUR.A,7.5122
2020-05-16,TP.DK.EUR.A,
2020-05-17,TP.DK.EUR.A,
2020-05-18,TP.DK.EUR.A,7.4624
2020-05-19,TP.DK.EUR.A,
2020-05-20,TP.DK.EUR.A,7.4185
2020-05-21,TP.DK.EUR.A,7.428
2020-05-22,TP.DK.EUR.A,7.4499
2020-05-23,TP.DK.EUR.A,
2020-05-24,TP.DK.EUR.A,
2020-05-25,TP.DK.EUR.A,
2020-05-26,TP.DK.EUR.A,
2020-05-27,TP.DK.EUR.A,7.4065
2020-05-28,TP.DK.EUR.A,7.4299
2020-05-29,TP.DK.EUR.A,7.4738
2020-05-30,TP.DK.EUR.A,
2020-05-31,TP.DK.EUR.A,
2020-06-01,TP.DK.EUR.A,7.577
2020-06-02,TP.DK.EUR.A,7.5724
2020-06-03,TP.DK.EUR.A,7.5654
2020-06-04,TP.DK.EUR.A,7.5439
2020-06-05,TP.DK.EUR.A,7.5677
2020-06-06,TP.DK.EUR.A,
2020-06-07,TP.DK.EUR.A,
2020-06-08,TP.DK.EUR.A,7.6644
2020-06-09,TP.DK.EUR.A,7.6448
2020-06-10,TP.DK.EUR.A,7.6453
2020-06-11,TP.DK.EUR.A,7.7032
2020-06-12,TP.DK.EUR.A,7.7125
2020-06-13,TP.DK.EUR.A,
2020-06-14,TP.DK.EUR.A,
2020-06-15,TP.DK.EUR.A,7.7097
2020-06-16,TP.DK.EUR.A,7.6741
2020-06-17,TP.DK.EUR.A,7.7306
2020-06-18,TP.DK.EUR.A,7.6884
2020-06-19,TP.DK.EUR.A,7.6992
2020-06-20,TP.DK.EUR.A,
2020-06-21,TP.DK.EUR.A,
2020-06-22,TP.DK.EUR.A,7.6739
2020-06-23,TP.DK.EUR.A,7.6713
2020-06-24,TP.DK.EUR.A,7.7278
2020-06-25,TP.DK.EUR.A,7.7363
2020-06-26,TP.DK.EUR.A,7.6796
2020-06-27,TP.DK.EUR.A,
2020-06-28,TP.DK.EUR.A,
2020-06-29,TP.DK.EUR.A,7.6776
2020-06-30,TP.DK.EUR.A,7.7082
2020-07-01,TP.DK.EUR.A,7.672
2020-07-02,TP.DK.EUR.A,7.6774
2020-07-03,TP.DK.EUR.A,7.7211
2020-07-04,TP.DK.EUR.A,
2020-07-05,TP.DK.EUR.A,
2020-07-06,TP.DK.EUR.A,7.6859
2020-07-07,TP.DK.EUR.A,7.7356
2020-07-08,TP.DK.EUR.A,7.73
2020-07-09,TP.DK.EUR.A,7.7308
2020-07-10,TP.DK.EUR.A,7.7688
2020-07-11,TP.DK.EUR.A,
2020-07-12,TP.DK.EUR.A,
2020-07-13,TP.DK.EUR.A,7.7309
2020-07-14,TP.DK.EUR.A,7.76
2020-07-15,TP.DK.EUR.A,
2020-07-16,TP.DK.EUR.A,7.7815
2020-07-17,TP.DK.EUR.A,7.8021
2020-07-18,TP.DK.EUR.A,
2020-07-19,TP.DK.EUR.A,
2020-07-20,TP.DK.EUR.A,7.8083
2020-07-21,TP.DK.EUR.A,7.8391
2020-07-22,TP.DK.EUR.A,7.8296
2020-07-23,TP.DK.EUR.A,7.893
2020-07-24,TP.DK.EUR.A,7.9191
2020-07-25,TP.DK.EUR.A,
2020-07-26,TP.DK.EUR.A,
2020-07-27,TP.DK.EUR.A,7.9298
2020-07-28,TP.DK.EUR.A,8.0074
2020-07-29,TP.DK.EUR.A,8.07
2020-07-30,TP.DK.EUR.A,8.1481
2020-07-31,TP.DK.EUR.A,
2020-08-01,TP.DK.EUR.A,
2020-08-02,TP.DK.EUR.A,
2020-08-03,TP.DK.EUR.A,
2020-08-04,TP.DK.EUR.A,8.1481
2020-08-05,TP.DK.EUR.A,8.1676
2020-08-06,TP.DK.EUR.A,8.2718
2020-08-07,TP.DK.EUR.A,8.486
2020-08-08,TP.DK.EUR.A,
2020-08-09,TP.DK.EUR.A,
2020-08-10,TP.DK.EUR.A,8.5939
2020-08-11,TP.DK.EUR.A,8.585
2020-08-12,TP.DK.EUR.A,8.5299
2020-08-13,TP.DK.EUR.A,8.5658
2020-08-14,TP.DK.EUR.A,8.6564
2020-08-15,TP.DK.EUR.A,
2020-08-16,TP.DK.EUR.A,
2020-08-17,TP.DK.EUR.A,8.671
2020-08-18,TP.DK.EUR.A,8.7328
2020-08-19,TP.DK.EUR.A,8.7678
2020-08-20,TP.DK.EUR.A,8.771
2020-08-21,TP.DK.EUR.A,8.6389
2020-08-22,TP.DK.EUR.A,
2020-08-23,TP.DK.EUR.A,
2020-08-24,TP.DK.EUR.A,8.5281
2020-08-25,TP.DK.EUR.A,8.6764
2020-08-26,TP.DK.EUR.A,8.708
2020-08-27,TP.DK.EUR.A,8.6755
2020-08-28,TP.DK.EUR.A,8.6521
2020-08-29,TP.DK.EUR.A,
2020-08-30,TP.DK.EUR.A,
2020-08-31,TP.DK.EUR.A,8.6897
2020-09-01,TP.DK.EUR.A,8.7284
2020-09-02,TP.DK.EUR.A,8.7979
2020-09-03,TP.DK.EUR.A,8.7321
2020-09-04,TP.DK.EUR.A,8.7435
2020-09-05,TP.DK.EUR.A,
2020-09-06,TP.DK.EUR.A,
2020-09-07,TP.DK.EUR.A,8.7822
2020-09-08,TP.DK.EUR.A,8.7938
2020-09-09,TP.DK.EUR.A,8.7994
2020-09-10,TP.DK.EUR.A,8.7855
2020-09-11,TP.DK.EUR.A,8.8228
2020-09-12,TP.DK.EUR.A,
2020-09-13,TP.DK.EUR.A,
2020-09-14,TP.DK.EUR.A,8.8172
2020-09-15,TP.DK.EUR.A,8.858
2020-09-16,TP.DK.EUR.A,8.8759
2020-09-17,TP.DK.EUR.A,8.8606
2020-09-18,TP.DK.EUR.A,8.8648
2020-09-19,TP.DK.EUR.A,
2020-09-20,TP.DK.EUR.A,
2020-09-21,TP.DK.EUR.A,8.9295
2020-09-22,TP.DK.EUR.A,8.943
2020-09-23,TP.DK.EUR.A,8.9553
2020-09-24,TP.DK.EUR.A,8.959
2020-09-25,TP.DK.EUR.A,8.9277
2020-09-26,TP.DK.EUR.A,
2020-09-27,TP.DK.EUR.A,
2020-09-28,TP.DK.EUR.A,8.805
2020-09-29,TP.DK.EUR.A,9.0268
2020-09-30,TP.DK.EUR.A,9.1281
2020-10-01,TP.DK.EUR.A,9.0835
2020-10-02,TP.DK.EUR.A,9.0376
2020-10-03,TP.DK.EUR.A,
2020-10-04,TP.DK.EUR.A,
2020-10-05,TP.DK.EUR.A,9.0598
2020-10-06,TP.DK.EUR.A,9.0815
2020-10-07,TP.DK.EUR.A,9.1257
2020-10-08,TP.DK.EUR.A,9.2058
2020-10-09,TP.DK.EUR.A,9.2859
2020-10-10,TP.DK.EUR.A,
2020-10-11,TP.DK.EUR.A,
2020-10-12,TP.DK.EUR.A,9.3242
2020-10-13,TP.DK.EUR.A,9.2889
2020-10-14,TP.DK.EUR.A,9.2866
2020-10-15,TP.DK.EUR.A,9.2986
2020-10-16,TP.DK.EUR.A,9.2724
2020-10-17,TP.DK.EUR.A,
2020-10-18,TP.DK.EUR.A,
2020-10-19,TP.DK.EUR.A,9.2692
2020-10-20,TP.DK.EUR.A,9.253
2020-10-21,TP.DK.EUR.A,9.2874
2020-10-22,TP.DK.EUR.A,9.2677
2020-10-23,TP.DK.EUR.A,9.2387
2020-10-24,TP.DK.EUR.A,
2020-10-25,TP.DK.EUR.A,
2020-10-26,TP.DK.EUR.A,9.3941
2020-10-27,TP.DK.EUR.A,9.4924
2020-10-28,TP.DK.EUR.A,9.5974
2020-10-29,TP.DK.EUR.A,
2020-10-30,TP.DK.EUR.A,9.5974
2020-10-31,TP.DK.EUR.A,
2020-11-01,TP.DK.EUR.A,
2020-11-02,TP.DK.EUR.A,9.6985
2020-11-03,TP.DK.EUR.A,9.7506
2020-11-04,TP.DK.EUR.A,9.8802
2020-11-05,TP.DK.EUR.A,9.8715
2020-11-06,TP.DK.EUR.A,9.9416
2020-11-07,TP.DK.EUR.A,
2020-11-08,TP.DK.EUR.A,
2020-11-09,TP.DK.EUR.A,10.0279
2020-11-10,TP.DK.EUR.A,9.7173
2020-11-11,TP.DK.EUR.A,9.7278
2020-11-12,TP.DK.EUR.A,9.4921
2020-11-13,TP.DK.EUR.A,9.1861
2020-11-14,TP.DK.EUR.A,
2020-11-15,TP.DK.EUR.A,
2020-11-16,TP.DK.EUR.A,9.0169
2020-11-17,TP.DK.EUR.A,9.093
2020-11-18,TP.DK.EUR.A,9.1836
2020-11-19,TP.DK.EUR.A,9.1701
2020-11-20,TP.DK.EUR.A,9.0783
2020-11-21,TP.DK.EUR.A,
2020-11-22,TP.DK.EUR.A,
2020-11-23,TP.DK.EUR.A,8.995
2020-11-24,TP.DK.EUR.A,9.2197
2020-11-25,TP.DK.EUR.A,9.3956
2020-11-26,TP.DK.EUR.A,9.4499
2020-11-27,TP.DK.EUR.A,9.4067
2020-11-28,TP.DK.EUR.A,
2020-11-29,TP.DK.EUR.A,
2020-11-30,TP.DK.EUR.A,9.2988
2020-12-01,TP.DK.EUR.A,9.3306
2020-12-02,TP.DK.EUR.A,9.3868
2020-12-03,TP.DK.EUR.A,9.4134
2020-12-04,TP.DK.EUR.A,9.5106
2020-12-05,TP.DK.EUR.A,
2020-12-06,TP.DK.EUR.A,
2020-12-07,TP.DK.EUR.A,9.4625
2020-12-08,TP.DK.EUR.A,9.4913
2020-12-09,TP.DK.EUR.A,9.462
2020-12-10,TP.DK.EUR.A,9.484
2020-12-11,TP.DK.EUR.A,9.4932
2020-12-12,TP.DK.EUR.A,
2020-12-13,TP.DK.EUR.A,
2020-12-14,TP.DK.EUR.A,9.6241
2020-12-15,TP.DK.EUR.A,9.5624
2020-12-16,TP.DK.EUR.A,9.5184
2020-12-17,TP.DK.EUR.A,9.4908
2020-12-18,TP.DK.EUR.A,9.4817
2020-12-19,TP.DK.EUR.A,
2020-12-20,TP.DK.EUR.A,
2020-12-21,TP.DK.EUR.A,9.423
2020-12-22,TP.DK.EUR.A,9.3504
2020-12-23,TP.DK.EUR.A,9.3347
2020-12-24,TP.DK.EUR.A,9.303
2020-12-25,TP.DK.EUR.A,9.2948
2020-12-26,TP.DK.EUR.A,
2020-12-27,TP.DK.EUR.A,
2020-12-28,TP.DK.EUR.A,9.2037
2020-12-29,TP.DK.EUR.A,9.137
2020-12-30,TP.DK.EUR.A,9.0697
2020-12-31,TP.DK.EUR.A,9.0079
2021-01-01,TP.DK.EUR.A,
2021-01-02,TP.DK.EUR.A,
2021-01-03,TP.DK.EUR.A,
2021-01-04,TP.DK.EUR.A,9.1164
2021-01-05,TP.DK.EUR.A,9.0382
2021-01-06,TP.DK.EUR.A,9.0656
2021-01-07,TP.DK.EUR.A,9.0397
2021-01-08,TP.DK.EUR.A,8.9342
2021-01-09,TP.DK.EUR.A,
2021-01-10,TP.DK.EUR.A,
2021-01-11,TP.DK.EUR.A,8.9968
2021-01-12,TP.DK.EUR.A,9.0629
2021-01-13,TP.DK.EUR.A,9.0693
2021-01-14,TP.DK.EUR.A,9.0552
2021-01-15,TP.DK.EUR.A,8.9815
2021-01-16,TP.DK.EUR.A,
2021-01-17,TP.DK.EUR.A,
2021-01-18,TP.DK.EUR.A,8.9635
2021-01-19,TP.DK.EUR.A,9.0457
2021-01-20,TP.DK.EUR.A,9.0235
2021-01-21,TP.DK.EUR.A,9.0232
2021-01-22,TP.DK.EUR.A,8.9597
2021-01-23,TP.DK.EUR.A,
2021-01-24,TP.DK.EUR.A,
2021-01-25,TP.DK.EUR.A,9.0044
2021-01-26,TP.DK.EUR.A,8.9778
2021-01-27,TP.DK.EUR.A,8.955
2021-01-28,TP.DK.EUR.A,8.9276
2021-01-29,TP.DK.EUR.A,8.9216
2021-01-30,TP.DK.EUR.A,
2021-01-31,TP.DK.EUR.A,
2021-02-01,TP.DK.EUR.A,8.8718
2021-02-02,TP.DK.EUR.A,8.7345
2021-02-03,TP.DK.EUR.A,8.607
2021-02-04,TP.DK.EUR.A,8.5995
2021-02-05,TP.DK.EUR.A,8.5559
2021-02-06,TP.DK.EUR.A,
2021-02-07,TP.DK.EUR.A,
2021-02-08,TP.DK.EUR.A,8.4764
2021-02-09,TP.DK.EUR.A,8.5036
2021-02-10,TP.DK.EUR.A,8.5664
2021-02-11,TP.DK.EUR.A,8.5517
2021-02-12,TP.DK.EUR.A,8.5374
2021-02-13,TP.DK.EUR.A,
2021-02-14,TP.DK.EUR.A,
2021-02-15,TP.DK.EUR.A,8.4977
2021-02-16,TP.DK.EUR.A,8.4607
2021-02-17,TP.DK.EUR.A,8.4026
2021-02-18,TP.DK.EUR.A,8.4558
2021-02-19,TP.DK.EUR.A,8.3867
2021-02-20,TP.DK.EUR.A,
2021-02-21,TP.DK.EUR.A,
2021-02-22,TP.DK.EUR.A,8.4407
2021-02-23,TP.DK.EUR.A,8.475
2021-02-24,TP.DK.EUR.A,8.5418
2021-02-25,TP.DK.EUR.A,8.6774
2021-02-26,TP.DK.EUR.A,8.7811
2021-02-27,TP.DK.EUR.A,
2021-02-28,TP.DK.EUR.A,
2021-03-01,TP.DK.EUR.A,8.942
2021-03-02,TP.DK.EUR.A,8.8059
2021-03-03,TP.DK.EUR.A,8.7855
2021-03-04,TP.DK.EUR.A,8.8679
2021-03-05,TP.DK.EUR.A,8.9768
2021-03-06,TP.DK.EUR.A,
2021-03-07,TP.DK.EUR.A,
2021-03-08,TP.DK.EUR.A,8.9643
2021-03-09,TP.DK.EUR.A,9.0208
2021-03-10,TP.DK.EUR.A,9.0851
2021-03-11,TP.DK.EUR.A,9.0315
2021-03-12,TP.DK.EUR.A,8.8995
2021-03-13,TP.DK.EUR.A,
2021-03-14,TP.DK.EUR.A,
2021-03-15,TP.DK.EUR.A,9.0326
2021-03-16,TP.DK.EUR.A,8.9912
2021-03-17,TP.DK.EUR.A,8.954
2021-03-18,TP.DK.EUR.A,8.9242
2021-03-19,TP.DK.EUR.A,8.9113
2021-03-20,TP.DK.EUR.A,
2021-03-21,TP.DK.EUR.A,
2021-03-22,TP.DK.EUR.A,8.6566
2021-03-23,TP.DK.EUR.A,9.4069
2021-03-24,TP.DK.EUR.A,9.2902
2021-03-25,TP.DK.EUR.A,9.4257
2021-03-26,TP.DK.EUR.A,9.3778
2021-03-27,TP.DK.EUR.A,
2021-03-28,TP.DK.EUR.A,
2021-03-29,TP.DK.EUR.A,9.415
2021-03-30,TP.DK.EUR.A,9.5618
2021-03-31,TP.DK.EUR.A,9.7741
2021-04-01,TP.DK.EUR.A,9.7688
2021-04-02,TP.DK.EUR.A,9.5898
2021-04-03,TP.DK.EUR.A,
2021-04-04,TP.DK.EUR.A,
2021-04-05,TP.DK.EUR.A,9.4646
2021-04-06,TP.DK.EUR.A,9.5622
2021-04-07,TP.DK.EUR.A,9.6191
2021-04-08,TP.DK.EUR.A,9.7075
2021-04-09,TP.DK.EUR.A,9.6808
2021-04-10,TP.DK.EUR.A,
2021-04-11,TP.DK.EUR.A,
2021-04-12,TP.DK.EUR.A,9.6777
2021-04-13,TP.DK.EUR.A,9.7149
2021-04-14,TP.DK.EUR.A,9.6805
2021-04-15,TP.DK.EUR.A,9.6558
2021-04-16,TP.DK.EUR.A,9.647
2021-04-17,TP.DK.EUR.A,
2021-04-18,TP.DK.EUR.A,
2021-04-19,TP.DK.EUR.A,9.6524
2021-04-20,TP.DK.EUR.A,9.6802
2021-04-21,TP.DK.EUR.A,9.7718
2021-04-22,TP.DK.EUR.A,9.7816
2021-04-23,TP.DK.EUR.A,
2021-04-24,TP.DK.EUR.A,
2021-04-25,TP.DK.EUR.A,
2021-04-26,TP.DK.EUR.A,9.9576
2021-04-27,TP.DK.EUR.A,10.0735
2021-04-28,TP.DK.EUR.A,9.9371
2021-04-29,TP.DK.EUR.A,9.8799
2021-04-30,TP.DK.EUR.A,9.909
2021-05-01,TP.DK.EUR.A,
2021-05-02,TP.DK.EUR.A,
2021-05-03,TP.DK.EUR.A,9.9545
2021-05-04,TP.DK.EUR.A,9.9885
2021-05-05,TP.DK.EUR.A,9.9837
2021-05-06,TP.DK.EUR.A,10.0109
2021-05-07,TP.DK.EUR.A,9.9979
2021-05-08,TP.DK.EUR.A,
2021-05-09,TP.DK.EUR.A,
2021-05-10,TP.DK.EUR.A,9.9879
2021-05-11,TP.DK.EUR.A,10.0284
2021-05-12,TP.DK.EUR.A,10.0727
2021-05-13,TP.DK.EUR.A,
2021-05-14,TP.DK.EUR.A,
2021-05-15,TP.DK.EUR.A,
2021-05-16,TP.DK.EUR.A,
2021-05-17,TP.DK.EUR.A,10.0727
2021-05-18,TP.DK.EUR.A,10.1403
2021-05-19,TP.DK.EUR.A,
2021-05-20,TP.DK.EUR.A,10.1667
2021-05-21,TP.DK.EUR.A,10.2043
2021-05-22,TP.DK.EUR.A,
2021-05-23,TP.DK.EUR.A,
2021-05-24,TP.DK.EUR.A,10.2072
2021-05-25,TP.DK.EUR.A,10.2278
2021-05-26,TP.DK.EUR.A,10.2861
2021-05-27,TP.DK.EUR.A,10.3227
2021-05-28,TP.DK.EUR.A,10.2849
2021-05-29,TP.DK.EUR.A,
2021-05-30,TP.DK.EUR.A,
2021-05-31,TP.DK.EUR.A,10.4147
2021-06-01,TP.DK.EUR.A,10.3629
2021-06-02,TP.DK.EUR.A,10.3998
2021-06-03,TP.DK.EUR.A,10.4895
2021-06-04,TP.DK.EUR.A,10.5091
2021-06-05,TP.DK.EUR.A,
2021-06-06,TP.DK.EUR.A,
2021-06-07,TP.DK.EUR.A,10.516
2021-06-08,TP.DK.EUR.A,10.4825
2021-06-09,TP.DK.EUR.A,10.4585
