date,series,value
2025-03-17,TP.DK.USD.A,36.535
2025-03-18,TP.DK.USD.A,36.6139
2025-03-19,TP.DK.USD.A,36.5922
2025-03-20,TP.DK.USD.A,37.9839
2025-03-21,TP.DK.USD.A,37.915
2025-03-22,TP.DK.USD.A,
2025-03-23,TP.DK.USD.A,
2025-03-24,TP.DK.USD.A,37.8502
2025-03-25,TP.DK.USD.A,37.86
2025-03-26,TP.DK.USD.A,37.9086
2025-03-27,TP.DK.USD.A,37.9287
2025-03-28,TP.DK.USD.A,37.9323
2025-03-29,TP.DK.USD.A,
2025-03-30,TP.DK.USD.A,
2025-03-31,TP.DK.USD.A,
2025-04-01,TP.DK.USD.A,
2025-04-02,TP.DK.USD.A,37.7656
2025-04-03,TP.DK.USD.A,37.8559
2025-04-04,TP.DK.USD.A,37.8637
2025-04-05,TP.DK.USD.A,
2025-04-06,TP.DK.USD.A,
2025-04-07,TP.DK.USD.A,37.8465
2025-04-08,TP.DK.USD.A,37.933
2025-04-09,TP.DK.USD.A,37.93
2025-04-10,TP.DK.USD.A,37.9327
2025-04-11,TP.DK.USD.A,37.8646
2025-04-12,TP.DK.USD.A,
2025-04-13,TP.DK.USD.A,
2025-04-14,TP.DK.USD.A,37.9073
2025-04-15,TP.DK.USD.A,37.9649
2025-04-16,TP.DK.USD.A,38.0065
2025-04-17,TP.DK.USD.A,38.0472
2025-04-18,TP.DK.USD.A,38.0611
2025-04-19,TP.DK.USD.A,
2025-04-20,TP.DK.USD.A,
2025-04-21,TP.DK.USD.A,38.0032
2025-04-22,TP.DK.USD.A,38.114
2025-04-23,TP.DK.USD.A,
2025-04-24,TP.DK.USD.A,38.1314
2025-04-25,TP.DK.USD.A,38.2289
2025-04-26,TP.DK.USD.A,
2025-04-27,TP.DK.USD.A,
2025-04-28,TP.DK.USD.A,38.2455
2025-04-29,TP.DK.USD.A,38.3665
2025-04-30,TP.DK.USD.A,38.3672
2025-05-01,TP.DK.USD.A,
2025-05-02,TP.DK.USD.A,38.3684
2025-05-03,TP.DK.USD.A,
2025-05-04,TP.DK.USD.A,
2025-05-05,TP.DK.USD.A,38.3695
2025-05-06,TP.DK.USD.A,38.5105
2025-05-07,TP.DK.USD.A,38.5259
2025-05-08,TP.DK.USD.A,38.556
2025-05-09,TP.DK.USD.A,38.5529
2025-05-10,TP.DK.USD.A,
2025-05-11,TP.DK.USD.A,
2025-05-12,TP.DK.USD.A,38.5725
2025-05-13,TP.DK.USD.A,38.6761
2025-05-14,TP.DK.USD.A,38.7123
2025-05-15,TP.DK.USD.A,38.6933
2025-05-16,TP.DK.USD.A,38.6349
2025-05-17,TP.DK.USD.A,
2025-05-18,TP.DK.USD.A,
2025-05-19,TP.DK.USD.A,
2025-05-20,TP.DK.USD.A,38.5944
2025-05-21,TP.DK.USD.A,38.7709
2025-05-22,TP.DK.USD.A,38.7602
2025-05-23,TP.DK.USD.A,38.7965
2025-05-24,TP.DK.USD.A,
2025-05-25,TP.DK.USD.A,
2025-05-26,TP.DK.USD.A,38.8174
2025-05-27,TP.DK.USD.A,38.8907
2025-05-28,TP.DK.USD.A,38.9027
2025-05-29,TP.DK.USD.A,38.9808
2025-05-30,TP.DK.USD.A,39.0212
2025-05-31,TP.DK.USD.A,
2025-06-01,TP.DK.USD.A,
2025-06-02,TP.DK.USD.A,39.0626
2025-06-03,TP.DK.USD.A,39.1151
2025-06-04,TP.DK.USD.A,39.0798
2025-06-05,TP.DK.USD.A,39.0575
2025-06-06,TP.DK.USD.A,
2025-06-07,TP.DK.USD.A,
2025-06-08,TP.DK.USD.A,
2025-06-09,TP.DK.USD.A,
2025-06-10,TP.DK.USD.A,39.0575
2025-06-11,TP.DK.USD.A,39.1385
2025-06-12,TP.DK.USD.A,39.1192
2025-06-13,TP.DK.USD.A,39.2163
2025-06-14,TP.DK.USD.A,
2025-06-15,TP.DK.USD.A,
2025-06-16,TP.DK.USD.A,39.2546
2025-06-17,TP.DK.USD.A,39.321
2025-06-18,TP.DK.USD.A,39.3015
2025-06-19,TP.DK.USD.A,39.4229
2025-06-20,TP.DK.USD.A,39.4801
2025-06-21,TP.DK.USD.A,
2025-06-22,TP.DK.USD.A,
2025-06-23,TP.DK.USD.A,39.541
2025-06-24,TP.DK.USD.A,39.647
2025-06-25,TP.DK.USD.A,39.5502
2025-06-26,TP.DK.USD.A,39.6392
2025-06-27,TP.DK.USD.A,39.6989
2025-06-28,TP.DK.USD.A,
2025-06-29,TP.DK.USD.A,
2025-06-30,TP.DK.USD.A,39.7424
2025-07-01,TP.DK.USD.A,39.7408
2025-07-02,TP.DK.USD.A,39.7733
2025-07-03,TP.DK.USD.A,39.7292
2025-07-04,TP.DK.USD.A,39.677
2025-07-05,TP.DK.USD.A,
2025-07-06,TP.DK.USD.A,
2025-07-07,TP.DK.USD.A,39.6792
2025-07-08,TP.DK.USD.A,39.9019
2025-07-09,TP.DK.USD.A,39.9332
2025-07-10,TP.DK.USD.A,39.9621
2025-07-11,TP.DK.USD.A,39.9775
2025-07-12,TP.DK.USD.A,
2025-07-13,TP.DK.USD.A,
2025-07-14,TP.DK.USD.A,40.0076
2025-07-15,TP.DK.USD.A,
2025-07-16,TP.DK.USD.A,40.0883
2025-07-17,TP.DK.USD.A,40.1639
2025-07-18,TP.DK.USD.A,40.2014
2025-07-19,TP.DK.USD.A,
2025-07-20,TP.DK.USD.A,
2025-07-21,TP.DK.USD.A,40.2282
2025-07-22,TP.DK.USD.A,40.3108
2025-07-23,TP.DK.USD.A,40.3356
2025-07-24,TP.DK.USD.A,40.3683
2025-07-25,TP.DK.USD.A,40.3929
2025-07-26,TP.DK.USD.A,
2025-07-27,TP.DK.USD.A,
2025-07-28,TP.DK.USD.A,40.399
2025-07-29,TP.DK.USD.A,40.4717
2025-07-30,TP.DK.USD.A,40.493
2025-07-31,TP.DK.USD.A,40.4994
2025-08-01,TP.DK.USD.A,40.5128
2025-08-02,TP.DK.USD.A,
2025-08-03,TP.DK.USD.A,
2025-08-04,TP.DK.USD.A,40.519
2025-08-05,TP.DK.USD.A,40.594
2025-08-06,TP.DK.USD.A,40.6026
2025-08-07,TP.DK.USD.A,40.5932
2025-08-08,TP.DK.USD.A,40.5808
2025-08-09,TP.DK.USD.A,
2025-08-10,TP.DK.USD.A,
2025-08-11,TP.DK.USD.A,40.5543
2025-08-12,TP.DK.USD.A,40.6325
2025-08-13,TP.DK.USD.A,40.6384
2025-08-14,TP.DK.USD.A,40.6573
2025-08-15,TP.DK.USD.A,40.7094
2025-08-16,TP.DK.USD.A,
2025-08-17,TP.DK.USD.A,
2025-08-18,TP.DK.USD.A,40.7313
2025-08-19,TP.DK.USD.A,40.8084
2025-08-20,TP.DK.USD.A,40.812
2025-08-21,TP.DK.USD.A,40.841
2025-08-22,TP.DK.USD.A,40.8586
2025-08-23,TP.DK.USD.A,
2025-08-24,TP.DK.USD.A,
2025-08-25,TP.DK.USD.A,40.8507
2025-08-26,TP.DK.USD.A,40.9205
2025-08-27,TP.DK.USD.A,40.9413
2025-08-28,TP.DK.USD.A,40.9629
2025-08-29,TP.DK.USD.A,40.9735
2025-08-30,TP.DK.USD.A,
2025-08-31,TP.DK.USD.A,
2025-09-01,TP.DK.USD.A,40.9441
2025-09-02,TP.DK.USD.A,41.0379
2025-09-03,TP.DK.USD.A,41.0768
2025-09-04,TP.DK.USD.A,41.0851
2025-09-05,TP.DK.USD.A,41.0908
2025-09-06,TP.DK.USD.A,
2025-09-07,TP.DK.USD.A,
2025-09-08,TP.DK.USD.A,41.097
2025-09-09,TP.DK.USD.A,41.1816
2025-09-10,TP.DK.USD.A,41.192
2025-09-11,TP.DK.USD.A,41.2013
2025-09-12,TP.DK.USD.A,41.2114
2025-09-13,TP.DK.USD.A,
2025-09-14,TP.DK.USD.A,
2025-09-15,TP.DK.USD.A,41.209
2025-09-16,TP.DK.USD.A,41.255
2025-09-17,TP.DK.USD.A,41.2295
2025-09-18,TP.DK.USD.A,41.2161
2025-09-19,TP.DK.USD.A,41.241
2025-09-20,TP.DK.USD.A,
2025-09-21,TP.DK.USD.A,
2025-09-22,TP.DK.USD.A,41.2344
2025-09-23,TP.DK.USD.A,41.2983
2025-09-24,TP.DK.USD.A,41.3375
2025-09-25,TP.DK.USD.A,41.3726
2025-09-26,TP.DK.USD.A,41.395
2025-09-27,TP.DK.USD.A,
2025-09-28,TP.DK.USD.A,
2025-09-29,TP.DK.USD.A,41.4179
2025-09-30,TP.DK.USD.A,41.4984
2025-10-01,TP.DK.USD.A,41.5068
2025-10-02,TP.DK.USD.A,41.513
2025-10-03,TP.DK.USD.A,41.5283
2025-10-04,TP.DK.USD.A,
2025-10-05,TP.DK.USD.A,
2025-10-06,TP.DK.USD.A,41.5226
2025-10-07,TP.DK.USD.A,41.6225
2025-10-08,TP.DK.USD.A,41.6217
2025-10-09,TP.DK.USD.A,41.633
2025-10-10,TP.DK.USD.A,41.6421
2025-10-11,TP.DK.USD.A,
2025-10-12,TP.DK.USD.A,
2025-10-13,TP.DK.USD.A,41.6388
2025-10-14,TP.DK.USD.A,41.7196
2025-10-15,TP.DK.USD.A,41.7496
2025-10-16,TP.DK.USD.A,41.7611
2025-10-17,TP.DK.USD.A,41.7736
2025-10-18,TP.DK.USD.A,
2025-10-19,TP.DK.USD.A,
2025-10-20,TP.DK.USD.A,41.7855
2025-10-21,TP.DK.USD.A,41.8768
2025-10-22,TP.DK.USD.A,41.8872
